comment_id,status_id,parent_id,comment_message,comment_author,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
768511266587092_774632312641654,407422362695986_768511266587092,,"EARN GEMS ! (No need to log in your COC ACCOUNT) Follow these steps Try This App : Whaff Rewards Step 1 : Download Whaff rewards on google play then install. Step 2 : Log-in your Facebook account. Step 3 : Put this code CQ05141 in invitation code to earn dollar. Step 4 : Earn using Whaff picks,premium picks,lucky pick,attendance and etc. ~Enjoy!",MD Porosh Khan,2016-01-25 23:05:27,0,0,0,0,0,0,0,0
768511053253780_774681999303352,407422362695986_768511053253780,,Thanks,Akash Akash Khan,2016-01-26 02:27:45,0,0,0,0,0,0,0,0
768511053253780_774865859284966,407422362695986_768511053253780,,Call me.,Maruf Rana,2016-01-26 10:29:44,0,0,0,0,0,0,0,0
768511053253780_774638072641078,407422362695986_768511053253780,,nice man,Md Emon Ahmed,2016-01-25 23:35:58,0,0,0,0,0,0,0,0
768511053253780_770553579716194,407422362695986_768511053253780,,23 tarike amader  program ace,Rini Akther,2016-01-16 09:50:16,0,0,0,0,0,0,0,0
768511053253780_774676305970588,407422362695986_768511053253780,,Gd,Sadia Begom,2016-01-26 01:53:57,0,0,0,0,0,0,0,0
768511053253780_774676182637267,407422362695986_768511053253780,,Nice bi,Bissojit Karmakar,2016-01-26 01:53:03,0,0,0,0,0,0,0,0
768511053253780_774360906002128,407422362695986_768511053253780,,Srgft,Alif Hasan,2016-01-25 08:37:39,1,1,0,0,0,0,0,0
768511053253780_774620522642833,407422362695986_768511053253780,,Valo,MD Helal Khan,2016-01-25 22:17:11,0,0,0,0,0,0,0,0
768511053253780_773967442708141,407422362695986_768511053253780,,nice. pic,Zaidul Khan,2016-01-24 09:38:21,0,0,0,0,0,0,0,0
768511053253780_773965736041645,407422362695986_768511053253780,,a,Sfs Naeem Siddique Nasim,2016-01-24 09:35:19,0,0,0,0,0,0,0,0
768511053253780_774678465970372,407422362695986_768511053253780,,Nice,Khan MD Moniruzzaman Monir,2016-01-26 02:06:29,0,0,0,0,0,0,0,0
768511053253780_774590805979138,407422362695986_768511053253780,,G,Abdul Hannan,2016-01-25 20:43:20,0,0,0,0,0,0,0,0
768511053253780_774249796013239,407422362695986_768511053253780,,G,Parbe Mahamud,2016-01-25 00:57:47,0,0,0,0,0,0,0,0
768511053253780_774879419283610,407422362695986_768511053253780,,Nice,বিন্দু বিন্দু পানি,2016-01-26 11:08:30,0,0,0,0,0,0,0,0
768511053253780_773918762713009,407422362695986_768511053253780,,Ha,MD Minhaj Khan,2016-01-24 07:25:48,0,0,0,0,0,0,0,0
768511053253780_774003989371153,407422362695986_768511053253780,,hi,MD Nirop Sordar,2016-01-24 11:13:37,0,0,0,0,0,0,0,0
768511053253780_773985992706286,407422362695986_768511053253780,,Nice,আর.জে. জাকের,2016-01-24 10:21:56,0,0,0,0,0,0,0,0
768511053253780_773935962711289,407422362695986_768511053253780,,hi,HA Rahim,2016-01-24 08:05:59,0,0,0,0,0,0,0,0
768511053253780_774676459303906,407422362695986_768511053253780,,Good,Nasir Uddin,2016-01-26 01:54:47,0,0,0,0,0,0,0,0
768511053253780_774330366005182,407422362695986_768511053253780,,nice?.mama .,MD Aminul Islam Akash,2016-01-25 06:59:50,1,1,0,0,0,0,0,0
768511053253780_774007326037486,407422362695986_768511053253780,,[[STICKER]],Abdullah Al Noman,2016-01-24 11:22:19,1,1,0,0,0,0,0,0
768511053253780_774040669367485,407422362695986_768511053253780,,nice,Bellal,2016-01-24 12:58:58,0,0,0,0,0,0,0,0
768511053253780_774536459317906,407422362695986_768511053253780,,সাবান যখন ছিলো না তখন কি হাত দুইছে মানুষ ? https://m.facebook.com/Model-Actor-Dancer-of-Bangladesh-1547377692189234/,Shafiqul Hassan Ratan,2016-01-25 17:12:25,2,2,0,0,0,0,0,0
768511053253780_774696332635252,407422362695986_768511053253780,,[[STICKER]],MD Sohag Khan,2016-01-26 03:51:07,0,0,0,0,0,0,0,0
768511053253780_774685042636381,407422362695986_768511053253780,,[[STICKER]],Md Naowaj Sharif,2016-01-26 02:44:03,0,0,0,0,0,0,0,0
768511053253780_773924786045740,407422362695986_768511053253780,,righttttt,আমি ভালোবেসে শিমুল,2016-01-24 07:37:45,0,0,0,0,0,0,0,0
768511053253780_774627062642179,407422362695986_768511053253780,,[[STICKER]],Hanif,2016-01-25 22:48:39,0,0,0,0,0,0,0,0
768511053253780_773995329372019,407422362695986_768511053253780,,♥,রিয়াদুল ইসলাম মুনজুর,2016-01-24 10:44:37,0,0,0,0,0,0,0,0
768511053253780_774301832674702,407422362695986_768511053253780,,awsome,Sazzad Hossain,2016-01-25 04:59:42,1,1,0,0,0,0,0,0
768510646587154_769960166442202,407422362695986_768510646587154,,"<fg=cfcf00ff> Sorry মামা হাজীরাটা দিতে একটু দেরী হয়ে গেল""মামা যা লিখছো চমত্কার লিখছো মামা"" তোমার লেখা যে কোন পোষ্ট আমার কাছে চরম লাগে"" ""মামা নতুন পোষ্ট দিও"" ""কথা দিলাম""লাইক কমেন্ট কইরা তোমার Notification উড়াইয়া দিমু"" ""একটা কথা মনে রাখিস"" ""আমি কিন্তু লাইকারের কিং."" ""I Am"" ""3g লাইকার"" ""4gকমেন্টার"" ""আমি"" ""সুপ্যার ম্যান লাইকার""""ম াগার"" ""স্পাইডার ম্যান কমেন্টার"" ""ডান হাতে খাই"" ""আর"" ""বাম হাতে ফেইসবুক চালাই"" ""শুধু কথায় নয়"" ""কাজেই পরিচয়.. চাপা মারমু না,16 ঘন্টা এক্টিভ থাকি। লাইক কমেন্ট করে অল টাইম পাশে আছি.""""নামট া চিনে রাখিস মামা"" ""কথা দিয়ে গেলাম"" সারা জীবন তোদের Notification এ লাইক কমেন্টের আগুন জ্বলবে"" লাইকার মামুরা এড দিয়া Just একটা ম্যাসেজ দিবি"" Accept কইরা সাথে সাথে লাইক কমেন্ট ফ্রি কইরা দিমু"" তা নাহলে সারা জীবন তোদের পাশের বাড়ির তাল গাছেরমাথার ঝুইলা থাকবি"" ""মাগার"" ""কেউ নামাইতে আইবোনা"" ""It's Really"" ""<fg=ffff0000> I Am Tonmoy ahmed 4g Liker <fg=ffff00A3>পারলে এখন একবার আমার আইডি থেকে ঘুরে আসো হ্যা তুমি লাইক/ কমেন্ট করে পাশে থাকলে ১০০০০০% পাশে.",Exceptional Tonmoy,2016-01-15 01:38:42,1,1,0,0,0,0,0,0
768510646587154_770010109770541,407422362695986_768510646587154,,g,Zulfiker Šhąhìn Şwàrdeř,2016-01-15 04:53:41,0,0,0,0,0,0,0,0
768510646587154_769739623130923,407422362695986_768510646587154,,"কীভাবে C O C তে বাংলাদেশী পতাকা আনবেন :/ :o

bit.ly/1UNVbo4",Jewel Rana,2016-01-14 13:17:42,0,0,0,0,0,0,0,0
768510646587154_770145813090304,407422362695986_768510646587154,,"আপনারা কি কেউ whaff দিয়ে $ আয় করেছেন।এটি একটি real online earning source.এর দ্বারা আপনিও টাকা income করতে পারবেন।এটি একটি অতি সহজ উপায়।আপনি কি আগে কোনো online earning source এর প্রতারনার শিকার হয়েছেন।হতাস হবেন না এটি 100% ভরসা যোগ্য।আপনি চাইলে google play store এ গিয়ে এর review চেক করতে পারেন।এর জনপ্রিয়তা অনেক।

চলুন এবার দেখে নেই কিভাবে income $ করবেন:

১:প্রথমে google play store থেকে WHAFF app টি install করে নেন।

২:app টি open করে join করুন।join করার জন্য join with facebook ক্লিক করুন।কিন্তু এখানে join করতে হলে একটি invitation code লাগবে।নিচের invitation code টি type করে দিবেন।code টি হলো:CU30194 ব্যাছ এবার আপনি একজন WHAFF member.আপনি join করার সাথে সাথে 0.50$ পাবেন।

৩:whaff থেকে download করা প্রত্যেকটি app থেকে আপনি 0.17$-1.17$ পর্যন্ত আয় করতে পারবেন।আপনি এতে join করার সাথে সাথে বুঝে যাবেন এটা থেকে আয় করা কতো easy.তাছাড়া আপনি যদি শুধু daily attendence check করেন তাহলেই 0.01$ পেয়ে যাবেন। তাছাড়া এখান থেকে download app use করলেও $ পাবেন।

৪: আপনি হয়তো এখন ভাবছেন payout কিভাবে করবেন।এখান থেকে payout করা খুবই সোজা।একটা দুইটা না এর payout করার অনেক option রয়েছে।minimum 10$ হলেই payout করা যাবে।আর আমার experiance থেকে মনে হয় না যে আপনার 10$ আয় করতে বেশি সময় লাগবে।তাছাড়া আপনি এই $ দিয়ে বিভিন্ন game যেমন clash of clans,8 ball pool ইত্যাদি game এর gems ও coin কিনতে পারবেন।",Tamjid Hossain,2016-01-15 11:42:32,0,0,0,0,0,0,0,0
768510646587154_770097386428480,407422362695986_768510646587154,,"Bollywood Full Music : LoveShhuda ( 2016 ) * Full  Album Mp3  http://bdmymp3.com/mycat/238/LoveShhuda%20(2016)%20.html  Bollywood Movie Mp3 : Ishq Forever (Title Song)  Zubin Nautiyal, Palak Muchhal, Bilkul Socha Na  (Ishq Forever) Rahat Fateh Ali Khan, Palak Muchhal  Ishq Forever ( 2016 )  http://bdmymp3.com/mycat/244/Ishq%20Forever%20(2016).html  Bollywood Dj Mp3 : Sanam Re (Deep House  Remix) Dj Sid N Dj Azim, Manma Emotion Jaage  (Remix) DJ ASY, Peene Ki Tamanna - DJ Toons  Remix.  http://bdmymp3.com/mycat/107/Bollywood%20Dj%20Mp3.html  Bollywood Movie Music : Ishq Forever (2016)[2]  LoveShhuda (2016) [3] Fitoor (2016)[2] Chalk N  Duster (2016)[3] Saala Khadoos (2016) [5] Sanam  Teri Kasam (2016)[9] Mastizaade (2016)[5] Kyaa  Kool Hain Hum 3[4] Sanam Re (2016)[10] Dhoom  4 -Reloaded - The Chase Continues ( 2016[1]  Jugni (2016)[8] Airlift (2016)[4]  http://bdmymp3.com/mycat/135/New%20Bollywood%20Movie%20Songs.html",Ucs Uzzal,2016-01-15 09:50:39,0,0,0,0,0,0,0,0
768510646587154_770097383095147,407422362695986_768510646587154,,"Bollywood Full Music : LoveShhuda ( 2016 ) * Full  Album Mp3  http://bdmymp3.com/mycat/238/LoveShhuda%20(2016)%20.html  Bollywood Movie Mp3 : Ishq Forever (Title Song)  Zubin Nautiyal, Palak Muchhal, Bilkul Socha Na  (Ishq Forever) Rahat Fateh Ali Khan, Palak Muchhal  Ishq Forever ( 2016 )  http://bdmymp3.com/mycat/244/Ishq%20Forever%20(2016).html  Bollywood Dj Mp3 : Sanam Re (Deep House  Remix) Dj Sid N Dj Azim, Manma Emotion Jaage  (Remix) DJ ASY, Peene Ki Tamanna - DJ Toons  Remix.  http://bdmymp3.com/mycat/107/Bollywood%20Dj%20Mp3.html  Bollywood Movie Music : Ishq Forever (2016)[2]  LoveShhuda (2016) [3] Fitoor (2016)[2] Chalk N  Duster (2016)[3] Saala Khadoos (2016) [5] Sanam  Teri Kasam (2016)[9] Mastizaade (2016)[5] Kyaa  Kool Hain Hum 3[4] Sanam Re (2016)[10] Dhoom  4 -Reloaded - The Chase Continues ( 2016[1]  Jugni (2016)[8] Airlift (2016)[4]  http://bdmymp3.com/mycat/135/New%20Bollywood%20Movie%20Songs.html",Ucs Uzzal,2016-01-15 09:50:39,0,0,0,0,0,0,0,0
768510646587154_769987346439484,407422362695986_768510646587154,,https://m.facebook.com/profile.php?id=1462555937326769,Salman Sha,2016-01-15 03:23:08,0,0,0,0,0,0,0,0
768510646587154_770150249756527,407422362695986_768510646587154,,"Easy Shopping
visit www.facebook.com/edailyshop",এম. ডি. আই,2016-01-15 11:54:40,0,0,0,0,0,0,0,0
768510646587154_769724019799150,407422362695986_768510646587154,,Humaira Shaikh,Lipy Labib,2016-01-14 12:39:28,0,0,0,0,0,0,0,0
768510646587154_770043309767221,407422362695986_768510646587154,,"Please like this page

আসুন নামাজ পড়ি

Please like this page

আসুন নামাজ পড়ি

Please like this page

আসুন নামাজ পড়ি

Please like this page

আসুন নামাজ পড়ি

Please like this page

আসুন নামাজ পড়ি

Please like this page

আসুন নামাজ পড়ি

Please like this page

আসুন নামাজ পড়ি

Please like this page

আসুন নামাজ পড়ি

Please like this page

আসুন নামাজ পড়ি

Please like this page

আসুন নামাজ পড়ি

Please like this page

আসুন নামাজ পড়ি

Please like this page

আসুন নামাজ পড়ি",এস এম আমান উল্লাহ,2016-01-15 07:13:52,0,0,0,0,0,0,0,0
768510646587154_769993623105523,407422362695986_768510646587154,,"agei boli kono cele amk add korben na,..Valo familyr meyera ki sex kore na.valo familyr meye ra ki fb use kore na?sex noro narir jibone oporiharjo subject,sex ami tmi sobai korte chai,oneke lojlai prokash korte pare/oneke pare na.Keo parleo belive joggo frnd pai na,bt chai sobai..ami jatrabarite separat flat nia akai thaki..phone sex chat sex korte keo amake knock korben na.bcoz sex manei holow real..keo real korte na parle ojhota add korben na,amar place a apni sex korben so mansomman nia apnar vabte hobe na.,apnar ceye mansomman amar beshi coz amar basha..apnar bf thakte pare bt biyer agay bf ar kase nejeke sotow korte chan na.r korleo hoyto bf apnake apnar mon motow tripti dite partece na.mone mone blv mtow kao ke kujtecen ...ami kotha gulow keno liklam jodi buje thaken tahole add o inbox korte miss korben na,.r ami r sobar cheye safe..keno safe ta chat korlei jante parben..then amr apnar maje understanding hole relations hobe..bt amr 3 ta condition ace jeta agroho thakle detail alap hobe...bt amake knock korar age hajar bar nejer mon ke ask kore neben je relations korte agrohi kina,only real sex.apni sexy nahole  pls amk add korben na..coz ami sex take kub njoy korte chai..apu amr lekha ta tmar kase kharap o lagte pare coz sobai tow ak mind ar na.pls keo gali dio na yaah amr id ta kao ke share koro na.,real sex relations kora atow easy na.bisshash and agroho thakte hoi,,agroho r belive na thakle relations kokonoi korte parben na,life ta njoy korte chile amake knock korben,,..amar sathe relations korle apni any time any day aste jete parben coz ami akai flat nia thaki.fb holo akta big platform 4 easyly make relations,so keo time pass korte fb use korle amake vuleo add koro na,,so dhakate thaken amon keo amk parmanent sex partner banate chaile ki korte hobe seta apni valoi janen..r ha onekei add korte voy pan coz amr id ta adult..so apni amk inbox korun...",Salman Abrar Abir,2016-01-15 03:45:05,0,0,0,0,0,0,0,0
768510646587154_769576666480552,407422362695986_768510646587154,,"হে আদম সন্তান! 'তোমার গোনাহ্ যদি আকাশ সমান হয়ে যায় আর তুমি আমার কাছে ক্ষমা চাও, তাহলে আমি তোমাকে ক্ষমা করে দিবো। . [তিরমিযী শরীফ-৩৫৪]",Rima Aktar,2016-01-14 04:43:04,17,17,0,0,0,0,0,0
768510646587154_769579779813574,407422362695986_768510646587154,768510646587154_769576666480552,Amin,MD Islam,2016-01-14 04:56:44,0,0,0,0,0,0,0,0
768510646587154_769647586473460,407422362695986_768510646587154,768510646587154_769576666480552,amin,Md Sumon,2016-01-14 09:02:14,0,0,0,0,0,0,0,0
768510646587154_769556416482577,407422362695986_768510646587154,,"আপনাদের program কি শেষ??? আমি তু নিবন্ধন করছি, আমাকে sms করছে কিন্তু আর খবর নাই!!!!!!!",M.A. Jalil,2016-01-14 03:34:45,19,19,0,0,0,0,0,0
768510646587154_769655403139345,407422362695986_768510646587154,768510646587154_769556416482577,??,Galib Arnob,2016-01-14 09:28:17,0,0,0,0,0,0,0,0
768510646587154_769796789791873,407422362695986_768510646587154,768510646587154_769556416482577,VAI JOLIL APNAK BOLLE JEHAD RA VAAG KOM PABE TAI BOLSE NAA.,S Alam Sabu,2016-01-14 16:32:17,2,2,0,0,0,0,0,0
758253760946176_767139093390976,407422362695986_758253760946176,,Plz,মায়াবিনীর অপেক্ষায়,2016-01-08 06:26:46,0,0,0,0,0,0,0,0
758253760946176_766650416773177,407422362695986_758253760946176,,[[STICKER]],Somiya Akter,2016-01-07 00:45:20,0,0,0,0,0,0,0,0
758253760946176_762773637160855,407422362695986_758253760946176,,Shanto ......,Faisal Rony,2015-12-29 14:10:42,0,0,0,0,0,0,0,0
758253760946176_762945430477009,407422362695986_758253760946176,758253760946176_762773637160855,:-P,Faisal Rony,2015-12-30 01:18:44,1,1,0,0,0,0,0,0
758253760946176_762914117146807,407422362695986_758253760946176,,gd,Rock Sp Sajim,2015-12-29 22:49:37,0,0,0,0,0,0,0,0
756990821072470_757986704306215,407422362695986_756990821072470,,Ratul,Xavier Costa,2015-12-19 15:33:41,0,0,0,0,0,0,0,0
756990821072470_762231787215040,407422362695986_756990821072470,,m.facebook.com/groups/925646440837996?view=group&refid=18,Blìnd Lòvè,2015-12-28 12:05:41,0,0,0,0,0,0,0,0
756990821072470_760891560682396,407422362695986_756990821072470,,_______________________________________লাইক________________________________________কমেন্ট দুটইকর লাম________________________________________পাসে আছি পাসে থেক _____________________________,স্বপ্ন হিন বালক,2015-12-25 06:14:53,0,0,0,0,0,0,0,0
756990821072470_757907764314109,407422362695986_756990821072470,,https://www.facebook.com/copycatbd/,Tanzia Kazi,2015-12-19 11:23:31,2,2,0,0,0,0,0,0
756990821072470_760424737395745,407422362695986_756990821072470,,https://youtu.be/rxhEdEwXAZc,Mohammad Alif Hossain,2015-12-24 13:15:07,0,0,0,0,0,0,0,0
743583955746490_744107382360814,407422362695986_743583955746490,,Congratulations to Sakib Al Hasan & Shishir.,Mushfiqur Raihan,2015-11-10 21:36:48,0,0,0,0,0,0,0,0
743583955746490_744386858999533,407422362695986_743583955746490,,Amin,Jisan Ahmed,2015-11-11 17:00:22,0,0,0,0,0,0,0,0
743583955746490_744004652371087,407422362695986_743583955746490,,[[STICKER]],আব্দুর রহিম রুবেল,2015-11-10 13:48:37,0,0,0,0,0,0,0,0
743583955746490_744287559009463,407422362695986_743583955746490,,[[STICKER]],Sohel Rana,2015-11-11 10:14:55,0,0,0,0,0,0,0,0
743583955746490_744202592351293,407422362695986_743583955746490,,[[STICKER]],Abdul Quddus Khan,2015-11-11 04:49:42,0,0,0,0,0,0,0,0
743583955746490_744246375680248,407422362695986_743583955746490,,https://mobile.facebook.com/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A6%BF-%E0%A6%B8%E0%A7%81%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A6%BF-%E0%A6%AA%E0%A7%87%E0%A6%9C-192227550983877/?refid=7&_ft_=qid.6215868279136134162%3Amf_story_key.262267641230325624&__tn__=C,এইচ এম আব্দুছ ছালাম,2015-11-11 07:45:20,0,0,0,0,0,0,0,0
743583955746490_744187709019448,407422362695986_743583955746490,,sakib bassa jormo dia abaro proman korlo sa sotti sara.sa sob kicu sundor baba korta para,Lovelorn Fine,2015-11-11 03:22:19,0,0,0,0,0,0,0,0
743583955746490_744108125694073,407422362695986_743583955746490,,SO NICE PK,Lizan Arif,2015-11-10 21:41:03,0,0,0,0,0,0,0,0
743583955746490_743918775713008,407422362695986_743583955746490,,Ki nam rakhle,MD Asad,2015-11-10 09:10:24,1,1,0,0,0,0,0,0
743583955746490_744548912316661,407422362695986_743583955746490,,Nice,Duronto Jaber,2015-11-12 07:10:13,0,0,0,0,0,0,0,0
743583955746490_744122292359323,407422362695986_743583955746490,,Nice,Md Belal,2015-11-10 23:02:17,0,0,0,0,0,0,0,0
743583955746490_744339399004279,407422362695986_743583955746490,,আলহামদুলিল্লা আপনার নতুন অুথিতীকে স্বাগতম? [[STICKER]],মোঃ সাইদুল ইসলাম,2015-11-11 13:21:11,0,0,0,0,0,0,0,0
743583955746490_744576232313929,407422362695986_743583955746490,,[[STICKER]],Kazi Shafiq,2015-11-12 08:50:27,0,0,0,0,0,0,0,0
743583955746490_744153219022897,407422362695986_743583955746490,,[[STICKER]],Feeing Sad,2015-11-11 00:25:02,0,0,0,0,0,0,0,0
743583955746490_744460998992119,407422362695986_743583955746490,, এখানে আপনার লিখা লিখবেন,Zx Showkot Showkot Khan,2015-11-11 22:55:30,0,0,0,0,0,0,0,0
743583955746490_743936739044545,407422362695986_743583955746490,,Shovehukterjibon,Mohammad Jafor,2015-11-10 09:52:19,0,0,0,0,0,0,0,0
743583955746490_743968029041416,407422362695986_743583955746490,,"উনার স্ত্রীর নাম যদি উম্মে হাসান শিশির হয় তাহলে নামটা পরিবর্তন করা খুবই জরুরী।
কারন উম্মে হাসান অর্থ হাসানের মা।
আর নিজের বউকে মা ডাকলে ইসলামী রীতি অনুযায়ী তালাক হয়ে যায়।
সুতরাং মাস্ট বি চেইঞ্জ....",Moinul Hoque,2015-11-10 11:30:47,34,34,0,0,0,0,0,0
743583955746490_744251069013112,407422362695986_743583955746490,743583955746490_743968029041416,Haire mor khoda Bangladesr manush ar nagative comments na korle peter vat hojom hoi naa,Alfred Mazumder,2015-11-11 07:58:24,3,3,0,0,0,0,0,0
743583955746490_758881404216745,407422362695986_743583955746490,,https://m.facebook.com/BanglaDesh-Girls-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%80-%E0%A6%AE%E0%A7%87%E0%A7%9F%E0%A7%87%E0%A6%B0%E0%A6%BE-443431355854982/,Oboj Pothik,2015-12-21 09:52:01,0,0,0,0,0,0,0,0
737321939706025_738909649547254,407422362695986_737321939706025,,Jibanu mukto Bangladesh.,Mariha Mitu,2015-10-26 19:32:38,0,0,0,0,0,0,0,0
737321939706025_738454706259415,407422362695986_737321939706025,,কত না দিবস যে বের হল এই বাংলাদেশে।,MI Sazzad Shadi,2015-10-25 12:05:57,0,0,0,0,0,0,0,0
734714456633440_735545109883708,407422362695986_734714456633440,,Meem Rahman,Abtahi Shekh Adhor,2015-10-17 02:28:12,1,1,0,0,0,0,0,0
734714456633440_734825223289030,407422362695986_734714456633440,,Me too Afsana Mime,অন্তি নূর,2015-10-14 15:06:47,0,0,0,0,0,0,0,0
734706216634264_734708939967325,407422362695986_734706216634264,,I want on attend this programs...,Kofil Chowdhury,2015-10-14 08:13:39,0,0,0,0,0,0,0,0
734706216634264_735888166516069,407422362695986_734706216634264,,When & where will be the program?,Shahriar Saif Khan,2015-10-18 02:49:22,0,0,0,0,0,0,0,0
734706216634264_736674726437413,407422362695986_734706216634264,734706216634264_735888166516069,Keep an eye on this page for any updates!,Lifebuoy,2015-10-20 12:26:16,0,0,0,0,0,0,0,0
734706216634264_735130249925194,407422362695986_734706216634264,,ami join korbo,টাট্রু ঘোরা,2015-10-15 13:53:36,0,0,0,0,0,0,0,0
734706216634264_734988946605991,407422362695986_734706216634264,,I want to attend this pogram...,Fahim Hossain Jißon,2015-10-15 04:23:59,0,0,0,0,0,0,0,0
734706216634264_734936006611285,407422362695986_734706216634264,,i want on attend this programs,Shihab Shikder,2015-10-14 23:32:09,0,0,0,0,0,0,0,0
734706216634264_734997223271830,407422362695986_734706216634264,,ok asi,Khan Mohiuddin,2015-10-15 05:05:12,0,0,0,0,0,0,0,0
734706216634264_734970903274462,407422362695986_734706216634264,,:),Sakibul Alam Sakib,2015-10-15 03:11:20,0,0,0,0,0,0,0,0
718269848277901_727298444041708,407422362695986_718269848277901,,Hiiiii,Fatema Lashmy,2015-09-22 14:17:25,1,1,0,0,0,0,0,0
718269848277901_727416164029936,407422362695986_718269848277901,,"ADD_HIM

'রাফিয়া'",'পরী',2015-09-22 21:02:28,0,0,0,0,0,0,0,0
718269848277901_727575077347378,407422362695986_718269848277901,,"ধন্যবাদ,সঠিক জিনিস পছন্দ করার জন্য।",Sadon Saha,2015-09-23 10:00:59,1,1,0,0,0,0,0,0
718269848277901_727836503987902,407422362695986_718269848277901,,Right,Hasina Ripa,2015-09-24 04:02:07,1,1,0,0,0,0,0,0
718269848277901_727607214010831,407422362695986_718269848277901,,(y),Labonno Roy Raisa,2015-09-23 12:00:24,2,2,0,0,0,0,0,0
718269848277901_728179700620249,407422362695986_718269848277901,,ok ajka jaya lifeboy saban kinbo,Angel Moly,2015-09-25 04:53:45,0,0,0,0,0,0,0,0
718269848277901_727672210670998,407422362695986_718269848277901,,Very nice,Mousumi Khatun,2015-09-23 16:24:56,1,1,0,0,0,0,0,0
718269848277901_727489244022628,407422362695986_718269848277901,,Ata khob valo.,মাদারিপুরের ডন,2015-09-23 03:30:33,1,1,0,0,0,0,0,0
718269848277901_727959210642298,407422362695986_718269848277901,,",,",ফেইসবুক ডেভেলপার,2015-09-24 12:07:48,1,1,0,0,0,0,0,0
718269848277901_728522380585981,407422362695986_718269848277901,,Lifeboy,Borhan Sikder,2015-09-26 08:31:27,1,1,0,0,0,0,0,0
718269848277901_728381840600035,407422362695986_718269848277901,,Awesome...,Sompa Akter,2015-09-25 20:43:23,1,1,0,0,0,0,0,0
718269848277901_727764020661817,407422362695986_718269848277901,,Nana nati,Md Shourov,2015-09-23 21:27:31,0,0,0,0,0,0,0,0
718269848277901_728195770618642,407422362695986_718269848277901,,Thank you.,Chaity Roy Anonna,2015-09-25 06:20:18,1,1,0,0,0,0,0,0
718269471611272_729411603830392,407422362695986_718269471611272,,Thanks,Md Mohiuddin Gazi,2015-09-29 04:50:14,1,1,0,0,0,0,0,0
718269471611272_729630507141835,407422362695986_718269471611272,,Cute family :),রিফাত সাজ অন্তূ,2015-09-29 18:50:02,1,1,0,0,0,0,0,0
718269471611272_729653387139547,407422362695986_718269471611272,,so cute,Afsana Mim,2015-09-29 20:52:57,1,1,0,0,0,0,0,0
718269471611272_729375443834008,407422362695986_718269471611272,,Thx for advise,Ahad Anisha,2015-09-29 01:00:36,1,1,0,0,0,0,0,0
718269471611272_729678210470398,407422362695986_718269471611272,,Nice,বিদায় রজনি,2015-09-29 23:02:35,0,0,0,0,0,0,0,0
718269471611272_729440233827529,407422362695986_718269471611272,,G,Mamunur Roshid Mamnur Roshid,2015-09-29 06:59:53,1,1,0,0,0,0,0,0
718269471611272_728429300595289,407422362695986_718269471611272,,khub cute baby,Shopno Pori Shopno,2015-09-26 00:49:25,2,2,0,0,0,0,0,0
718269471611272_729360053835547,407422362695986_718269471611272,,nice pk,Red Raj,2015-09-28 23:37:41,0,0,0,0,0,0,0,0
718269471611272_729171920521027,407422362695986_718269471611272,,All right your tips.,S K Masum Ahmed,2015-09-28 10:00:19,2,2,0,0,0,0,0,0
718269471611272_729418217163064,407422362695986_718269471611272,,oleeeleee gudumm pakhii 2ta....... muahh <3,Faria Jannat II,2015-09-29 05:22:13,0,0,0,0,0,0,0,0
718269471611272_728650067239879,407422362695986_718269471611272,,Nice,Sepon Khan,2015-09-26 18:52:04,2,2,0,0,0,0,0,0
718269471611272_729716100466609,407422362695986_718269471611272,,Sweet baby,Maimuna Akter Mukta,2015-09-30 03:11:01,1,1,0,0,0,0,0,0
718269471611272_729369777167908,407422362695986_718269471611272,,Ki je moooooooja.,Nusret Anjum,2015-09-29 00:28:56,0,0,0,0,0,0,0,0
718269471611272_727251714046381,407422362695986_718269471611272,,Amar favorite saban.....,Naznin Alam,2015-09-22 11:37:10,2,2,0,0,0,0,0,0
718269471611272_729297200508499,407422362695986_718269471611272,,B cearfull,Jibon Jibon,2015-09-28 19:15:14,2,2,0,0,0,0,0,0
718269471611272_728259317278954,407422362695986_718269471611272,,Cute ar tanki kuchu puchu 😘😙😚,Nessa Prema,2015-09-25 11:01:19,0,0,0,0,0,0,0,0
718269471611272_729735157131370,407422362695986_718269471611272,,Cute,Moriom Akter,2015-09-30 04:57:51,0,0,0,0,0,0,0,0
718269471611272_729123517192534,407422362695986_718269471611272,,Nic mama,Prince Shagor,2015-09-28 06:56:31,0,0,0,0,0,0,0,0
718269471611272_729391737165712,407422362695986_718269471611272,,Thanks for lifeboy,Lucky Akter,2015-09-29 02:43:12,1,1,0,0,0,0,0,0
718269471611272_729414587163427,407422362695986_718269471611272,,N,অভিমানী অচেনা ইমরান,2015-09-29 05:09:19,1,1,0,0,0,0,0,0
